,Input_P_1,Input_P_2,Sensor_S_1,Sensor_S_2
2051,0.0,0.19999998807907104,-0.40087890625,180.2001953125
2052,0.0,0.19999998807907104,-0.40087890625,180.2001953125
2053,0.0,0.19999998807907104,-0.40087890625,180.2001953125
2054,0.0,0.19999998807907104,0.49951171875,180.2001953125
2055,0.0,0.19999998807907104,0.49951171875,180.2001953125
2056,0.0,0.19999998807907104,0.49951171875,180.2001953125
2057,0.0,0.19999998807907104,0.49951171875,180.2001953125
2058,0.0,0.19999998807907104,0.49951171875,180.2001953125
2059,0.0,0.19999998807907104,0.49951171875,178.19970703125
2060,0.0,0.19999998807907104,0.49951171875,178.19970703125
2061,0.0,0.19999998807907104,0.49951171875,178.19970703125
2062,0.0,0.19999998807907104,0.49951171875,178.19970703125
2063,0.0,0.19999998807907104,0.49951171875,178.19970703125
2064,0.0,0.19999998807907104,0.49951171875,178.19970703125
2065,0.0,0.19999998807907104,0.099609375,178.19970703125
2066,0.0,0.19999998807907104,0.099609375,178.19970703125
2067,0.0,0.19999998807907104,0.099609375,178.19970703125
2068,0.0,0.19999998807907104,0.099609375,178.19970703125
2069,0.0,0.19999998807907104,0.099609375,178.19970703125
2070,0.0,0.19999998807907104,0.099609375,178.89990234375
2071,0.0,0.19999998807907104,0.099609375,178.89990234375
2072,0.0,0.19999998807907104,0.099609375,178.89990234375
2073,0.0,0.19999998807907104,0.099609375,178.89990234375
2074,0.0,0.19999998807907104,0.099609375,178.89990234375
2075,0.0,0.19999998807907104,0.099609375,178.89990234375
2076,0.0,0.19999998807907104,0.099609375,178.89990234375
2077,0.0,0.19999998807907104,0.099609375,178.89990234375
2078,0.0,0.19999998807907104,0.099609375,178.89990234375
2079,0.0,0.19999998807907104,0.099609375,178.89990234375
2080,0.0,0.19999998807907104,0.099609375,178.89990234375
2081,0.0,0.19999998807907104,0.099609375,180.5
2082,0.0,0.19999998807907104,0.099609375,180.5
2083,0.0,0.19999998807907104,0.099609375,180.5
2084,0.0,0.19999998807907104,0.099609375,180.5
2085,0.0,0.19999998807907104,0.099609375,180.5
2086,0.0,0.19999998807907104,0.099609375,180.5
2087,0.0,0.19999998807907104,-2.20068359375,180.5
2088,0.0,0.19999998807907104,-2.20068359375,180.5
2089,0.0,0.19999998807907104,-2.20068359375,180.5
2090,0.0,0.19999998807907104,-2.20068359375,180.5
2091,0.0,0.19999998807907104,-2.20068359375,180.5
2092,0.0,0.19999998807907104,-2.20068359375,179.79931640625
2093,0.0,0.19999998807907104,-2.20068359375,179.79931640625
2094,0.0,0.19999998807907104,-2.20068359375,179.79931640625
2095,0.0,0.19999998807907104,-2.20068359375,179.79931640625
2096,0.0,0.19999998807907104,-2.20068359375,179.79931640625
2097,0.0,0.19999998807907104,-2.20068359375,179.79931640625
2098,0.0,0.19999998807907104,-2.20068359375,179.79931640625
2099,0.0,0.19999998807907104,-2.20068359375,179.79931640625
2100,0.0,0.19999998807907104,-2.20068359375,179.79931640625
2101,0.0,0.19999998807907104,-0.50048828125,179.79931640625
2102,0.0,0.19999998807907104,-0.50048828125,179.79931640625
2103,0.0,0.19999998807907104,-0.50048828125,179.79931640625
2104,0.0,0.19999998807907104,-0.50048828125,179.79931640625
2105,0.0,0.19999998807907104,-0.50048828125,179.79931640625
2106,0.0,0.19999998807907104,-0.50048828125,177.99951171875
2107,0.0,0.19999998807907104,-0.50048828125,177.99951171875
2108,0.0,0.19999998807907104,-0.50048828125,177.99951171875
2109,0.0,0.19999998807907104,-0.50048828125,177.99951171875
2110,0.0,0.19999998807907104,-0.50048828125,177.99951171875
2111,0.0,0.19999998807907104,-1.10009765625,177.99951171875
2112,0.0,0.19999998807907104,-1.10009765625,177.99951171875
2113,0.0,0.19999998807907104,-1.10009765625,177.99951171875
2114,0.0,0.19999998807907104,-1.10009765625,177.99951171875
2115,0.0,0.19999998807907104,-1.10009765625,177.99951171875
2116,0.0,0.19999998807907104,-1.10009765625,177.99951171875
2117,0.0,0.19999998807907104,-1.10009765625,179.79931640625
2118,0.0,0.19999998807907104,-1.10009765625,179.79931640625
2119,0.0,0.19999998807907104,-1.10009765625,179.79931640625
2120,0.0,0.19999998807907104,-1.10009765625,179.79931640625
2121,0.0,0.19999998807907104,-1.10009765625,179.79931640625
2122,0.0,0.19999998807907104,1.5,179.79931640625
2123,0.0,0.19999998807907104,1.5,179.79931640625
2124,0.0,0.19999998807907104,1.5,179.79931640625
2125,0.0,0.19999998807907104,1.5,179.79931640625
2126,0.0,0.19999998807907104,1.5,179.79931640625
2127,0.0,0.19999998807907104,1.5,179.79931640625
2128,0.0,0.19999998807907104,1.5,179.79931640625
2129,0.0,0.19999998807907104,1.5,179.79931640625
2130,0.0,0.19999998807907104,1.5,179.79931640625
2131,0.0,0.19999998807907104,1.5,179.79931640625
2132,0.0,0.19999998807907104,1.5,179.79931640625
2133,0.0,0.19999998807907104,0.19970703125,179.79931640625
2134,0.0,0.19999998807907104,0.19970703125,179.79931640625
2135,0.0,0.19999998807907104,0.19970703125,179.79931640625
2136,0.0,0.19999998807907104,0.19970703125,179.79931640625
2137,0.0,0.19999998807907104,0.19970703125,179.79931640625
2138,0.0,0.19999998807907104,0.19970703125,179.49951171875
2139,0.0,0.19999998807907104,0.19970703125,179.49951171875
2140,0.0,0.19999998807907104,0.19970703125,179.49951171875
2141,0.0,0.19999998807907104,0.19970703125,179.49951171875
2142,0.0,0.19999998807907104,0.19970703125,179.49951171875
2143,0.0,0.19999998807907104,0.19970703125,179.49951171875
2144,0.0,0.19999998807907104,0.19970703125,179.49951171875
2145,0.0,0.19999998807907104,0.19970703125,179.49951171875
2146,0.0,0.19999998807907104,0.19970703125,179.49951171875
2147,0.0,0.19999998807907104,0.49951171875,179.49951171875
2148,0.0,0.19999998807907104,0.49951171875,179.49951171875
2149,0.0,0.19999998807907104,0.49951171875,179.49951171875
2150,0.0,0.19999998807907104,0.49951171875,179.49951171875
2151,0.0,0.19999998807907104,0.49951171875,179.49951171875
2152,0.0,0.19999998807907104,0.49951171875,179.8994140625
2153,0.0,0.19999998807907104,0.49951171875,179.8994140625
2154,0.0,0.19999998807907104,0.49951171875,179.8994140625
2155,0.0,0.19999998807907104,0.49951171875,179.8994140625
2156,0.0,0.19999998807907104,0.49951171875,179.8994140625
2157,0.0,0.19999998807907104,0.49951171875,179.8994140625
2158,0.0,0.19999998807907104,-0.50048828125,179.8994140625
2159,0.0,0.19999998807907104,-0.50048828125,179.8994140625
2160,0.0,0.19999998807907104,-0.50048828125,179.8994140625
2161,0.0,0.19999998807907104,-0.50048828125,179.8994140625
2162,0.0,0.19999998807907104,-0.50048828125,179.8994140625
2163,0.0,0.19999998807907104,-0.50048828125,179.2998046875
2164,0.0,0.19999998807907104,-0.50048828125,179.2998046875
2165,0.0,0.19999998807907104,-0.50048828125,179.2998046875
2166,0.0,0.19999998807907104,-0.50048828125,179.2998046875
2167,0.0,0.19999998807907104,-0.50048828125,179.2998046875
2168,0.0,0.19999998807907104,-0.70068359375,179.2998046875
2169,0.0,0.19999998807907104,-0.70068359375,179.2998046875
2170,0.0,0.19999998807907104,-0.70068359375,179.2998046875
2171,0.0,0.19999998807907104,-0.70068359375,179.2998046875
2172,0.0,0.19999998807907104,-0.70068359375,179.2998046875
2173,0.0,0.19999998807907104,-0.70068359375,179.2998046875
2174,0.0,0.19999998807907104,-0.70068359375,179.39990234375
2175,0.0,0.19999998807907104,-0.70068359375,179.39990234375
2176,0.0,0.19999998807907104,-0.70068359375,179.39990234375
2177,0.0,0.19999998807907104,-0.70068359375,179.39990234375
2178,0.0,0.19999998807907104,-0.70068359375,179.39990234375
2179,0.0,0.19999998807907104,-0.70068359375,179.39990234375
2180,0.0,0.19999998807907104,0.599609375,179.39990234375
2181,0.0,0.19999998807907104,0.599609375,179.39990234375
2182,0.0,0.19999998807907104,0.599609375,179.39990234375
2183,0.0,0.19999998807907104,0.599609375,179.39990234375
2184,0.0,0.19999998807907104,0.599609375,179.39990234375
2185,0.0,0.19999998807907104,0.599609375,179.39990234375
2186,0.0,0.19999998807907104,0.599609375,179.39990234375
2187,0.0,0.19999998807907104,0.599609375,179.39990234375
2188,0.0,0.19999998807907104,0.599609375,178.7998046875
2189,0.0,0.19999998807907104,0.599609375,178.7998046875
2190,0.0,0.19999998807907104,0.599609375,178.7998046875
2191,0.0,0.19999998807907104,0.599609375,178.7998046875
2192,0.0,0.19999998807907104,0.599609375,178.7998046875
2193,0.0,0.19999998807907104,0.599609375,178.7998046875
2194,0.0,0.19999998807907104,0.3994140625,178.7998046875
2195,0.0,0.19999998807907104,0.3994140625,178.7998046875
2196,0.0,0.19999998807907104,0.3994140625,178.7998046875
2197,0.0,0.19999998807907104,0.3994140625,178.7998046875
2198,0.0,0.19999998807907104,0.3994140625,178.7998046875
2199,0.0,0.19999998807907104,0.3994140625,179.19970703125
2200,0.0,0.19999998807907104,0.3994140625,179.19970703125
2201,0.0,0.19999998807907104,0.3994140625,179.19970703125
2202,0.0,0.19999998807907104,0.3994140625,179.19970703125
2203,0.0,0.19999998807907104,0.3994140625,179.19970703125
2204,0.0,0.19999998807907104,-0.80029296875,179.19970703125
2205,0.0,0.19999998807907104,-0.80029296875,179.19970703125
2206,0.0,0.19999998807907104,-0.80029296875,179.19970703125
2207,0.0,0.19999998807907104,-0.80029296875,179.19970703125
2208,0.0,0.19999998807907104,-0.80029296875,179.19970703125
2209,0.0,0.19999998807907104,-0.80029296875,179.19970703125
2210,0.0,0.19999998807907104,-0.80029296875,179.2998046875
2211,0.0,0.19999998807907104,-0.80029296875,179.2998046875
2212,0.0,0.19999998807907104,-0.80029296875,179.2998046875
2213,0.0,0.19999998807907104,-0.80029296875,179.2998046875
2214,0.0,0.19999998807907104,-0.80029296875,179.2998046875
2215,0.0,0.19999998807907104,-0.70068359375,179.2998046875
2216,0.0,0.19999998807907104,-0.70068359375,179.2998046875
2217,0.0,0.19999998807907104,-0.70068359375,179.2998046875
2218,0.0,0.19999998807907104,-0.70068359375,179.2998046875
2219,0.0,0.19999998807907104,-0.70068359375,179.2998046875
2220,0.0,0.19999998807907104,-0.70068359375,179.2998046875
2221,0.0,0.19999998807907104,-0.70068359375,180.39990234375
2222,0.0,0.19999998807907104,-0.70068359375,180.39990234375
2223,0.0,0.19999998807907104,-0.70068359375,180.39990234375
2224,0.0,0.19999998807907104,-0.70068359375,180.39990234375
2225,0.0,0.19999998807907104,-0.70068359375,180.39990234375
2226,0.0,0.19999998807907104,0.0,180.39990234375
2227,0.0,0.19999998807907104,0.0,180.39990234375
2228,0.0,0.19999998807907104,0.0,180.39990234375
2229,0.0,0.19999998807907104,0.0,180.39990234375
2230,0.0,0.19999998807907104,0.0,180.39990234375
2231,0.0,0.19999998807907104,0.0,180.39990234375
2232,0.0,0.19999998807907104,0.0,179.69970703125
2233,0.0,0.19999998807907104,0.0,179.69970703125
2234,0.0,0.19999998807907104,0.0,179.69970703125
2235,0.0,0.19999998807907104,0.0,179.69970703125
2236,0.0,0.19999998807907104,0.0,179.69970703125
2237,0.0,0.19999998807907104,0.0,179.69970703125
2238,0.0,0.19999998807907104,0.0,179.69970703125
2239,0.0,0.19999998807907104,0.0,179.69970703125
2240,0.0,0.19999998807907104,0.0,179.69970703125
2241,0.0,0.19999998807907104,-1.5009765625,179.69970703125
2242,0.0,0.19999998807907104,-1.5009765625,179.69970703125
2243,0.0,0.19999998807907104,-1.5009765625,179.69970703125
2244,0.0,0.19999998807907104,-1.5009765625,179.69970703125
2245,0.0,0.19999998807907104,-1.5009765625,179.69970703125
2246,0.0,0.19999998807907104,-1.5009765625,179.2998046875
2247,0.0,0.19999998807907104,-1.5009765625,179.2998046875
2248,0.0,0.19999998807907104,-1.5009765625,179.2998046875
2249,0.0,0.19999998807907104,-1.5009765625,179.2998046875
2250,0.0,0.19999998807907104,-1.5009765625,179.2998046875
2251,0.0,0.19999998807907104,-1.5009765625,179.2998046875
2252,0.0,0.19999998807907104,-0.80029296875,179.2998046875
2253,0.0,0.19999998807907104,-0.80029296875,179.2998046875
2254,0.0,0.19999998807907104,-0.80029296875,179.2998046875
2255,0.0,0.19999998807907104,-0.80029296875,179.2998046875
2256,0.0,0.19999998807907104,-0.80029296875,179.2998046875
2257,0.0,0.19999998807907104,-0.80029296875,180.7998046875
2258,0.0,0.19999998807907104,-0.80029296875,180.7998046875
2259,0.0,0.19999998807907104,-0.80029296875,180.7998046875
2260,0.0,0.19999998807907104,-0.80029296875,180.7998046875
2261,0.0,0.19999998807907104,-0.80029296875,180.7998046875
2262,0.0,0.19999998807907104,-0.80029296875,180.7998046875
2263,0.0,0.19999998807907104,-1.70068359375,180.7998046875
2264,0.0,0.19999998807907104,-1.70068359375,180.7998046875
2265,0.0,0.19999998807907104,-1.70068359375,180.7998046875
2266,0.0,0.19999998807907104,-1.70068359375,180.7998046875
2267,0.0,0.19999998807907104,-1.70068359375,180.7998046875
2268,0.0,0.19999998807907104,-1.70068359375,180.599609375
2269,0.0,0.19999998807907104,-1.70068359375,180.599609375
2270,0.0,0.19999998807907104,-1.70068359375,180.599609375
2271,0.0,0.19999998807907104,-1.70068359375,180.599609375
2272,0.0,0.19999998807907104,-1.70068359375,180.599609375
2273,0.0,0.19999998807907104,-1.70068359375,180.599609375
2274,0.0,0.19999998807907104,-0.10107421875,180.599609375
2275,0.0,0.19999998807907104,-0.10107421875,180.599609375
2276,0.0,0.19999998807907104,-0.10107421875,180.599609375
2277,0.0,0.19999998807907104,-0.10107421875,180.599609375
2278,0.0,0.19999998807907104,-0.10107421875,180.599609375
2279,0.0,0.19999998807907104,-0.10107421875,180.7998046875
2280,0.0,0.19999998807907104,-0.10107421875,180.7998046875
2281,0.0,0.19999998807907104,-0.10107421875,180.7998046875
2282,0.0,0.19999998807907104,-0.10107421875,180.7998046875
2283,0.0,0.19999998807907104,-0.10107421875,180.7998046875
2284,0.0,0.19999998807907104,-0.10107421875,180.7998046875
2285,0.0,0.19999998807907104,-0.10107421875,180.7998046875
2286,0.0,0.19999998807907104,-0.10107421875,180.7998046875
2287,0.0,0.19999998807907104,-0.10107421875,180.7998046875
2288,0.0,0.19999998807907104,-0.70068359375,180.7998046875
2289,0.0,0.19999998807907104,-0.70068359375,180.7998046875
2290,0.0,0.19999998807907104,-0.70068359375,180.7998046875
2291,0.0,0.19999998807907104,-0.70068359375,180.7998046875
2292,0.0,0.19999998807907104,-0.70068359375,180.7998046875
2293,0.0,0.19999998807907104,-0.70068359375,180.5
2294,0.0,0.19999998807907104,-0.70068359375,180.5
2295,0.0,0.19999998807907104,-0.70068359375,180.5
2296,0.0,0.19999998807907104,-0.70068359375,180.5
2297,0.0,0.19999998807907104,-0.70068359375,180.5
2298,0.0,0.19999998807907104,-0.70068359375,180.5
2299,0.0,0.19999998807907104,-0.10107421875,180.5
2300,0.0,0.19999998807907104,-0.10107421875,180.5
2301,0.0,0.19999998807907104,-0.10107421875,180.5
2302,0.0,0.19999998807907104,-0.10107421875,180.5
2303,0.0,0.19999998807907104,-0.10107421875,180.5
2304,0.0,0.19999998807907104,-0.10107421875,178.89990234375
2305,0.0,0.19999998807907104,-0.10107421875,178.89990234375
2306,0.0,0.19999998807907104,-0.10107421875,178.89990234375
2307,0.0,0.19999998807907104,-0.10107421875,178.89990234375
2308,0.0,0.19999998807907104,-0.10107421875,178.89990234375
2309,0.0,0.19999998807907104,-0.10107421875,178.89990234375
2310,0.0,0.19999998807907104,-0.6005859375,178.89990234375
2311,0.0,0.19999998807907104,-0.6005859375,178.89990234375
2312,0.0,0.19999998807907104,-0.6005859375,178.89990234375
2313,0.0,0.19999998807907104,-0.6005859375,178.89990234375
2314,0.0,0.19999998807907104,-0.6005859375,178.89990234375
2315,0.0,0.19999998807907104,-0.6005859375,180.2998046875
2316,0.0,0.19999998807907104,-0.6005859375,180.2998046875
2317,0.0,0.19999998807907104,-0.6005859375,180.2998046875
2318,0.0,0.19999998807907104,-0.6005859375,180.2998046875
2319,0.0,0.19999998807907104,-0.6005859375,180.2998046875
2320,0.0,0.19999998807907104,-0.6005859375,180.2998046875
2321,0.0,0.19999998807907104,0.19970703125,180.2998046875
2322,0.0,0.19999998807907104,0.19970703125,180.2998046875
2323,0.0,0.19999998807907104,0.19970703125,180.2998046875
2324,0.0,0.19999998807907104,0.19970703125,180.2998046875
2325,0.0,0.19999998807907104,0.19970703125,180.2998046875
2326,0.0,0.19999998807907104,0.19970703125,180.599609375
2327,0.0,0.19999998807907104,0.19970703125,180.599609375
2328,0.0,0.19999998807907104,0.19970703125,180.599609375
2329,0.0,0.19999998807907104,0.19970703125,180.599609375
2330,0.0,0.19999998807907104,0.19970703125,180.599609375
2331,0.0,0.19999998807907104,0.19970703125,180.599609375
2332,0.0,0.19999998807907104,0.19970703125,180.599609375
2333,0.0,0.19999998807907104,0.19970703125,180.599609375
2334,0.0,0.19999998807907104,0.19970703125,180.599609375
2335,0.0,0.19999998807907104,0.19970703125,180.599609375
2336,0.0,0.19999998807907104,0.19970703125,180.599609375
2337,0.0,0.19999998807907104,0.19970703125,179.19970703125
2338,0.0,0.19999998807907104,0.19970703125,179.19970703125
2339,0.0,0.19999998807907104,0.19970703125,179.19970703125
2340,0.0,0.19999998807907104,0.19970703125,179.19970703125
2341,0.0,0.19999998807907104,0.19970703125,179.19970703125
2342,0.0,0.19999998807907104,0.19970703125,179.19970703125
2343,0.0,0.19999998807907104,0.19970703125,179.19970703125
2344,0.0,0.19999998807907104,0.19970703125,179.19970703125
2345,0.0,0.19999998807907104,0.19970703125,179.19970703125
2346,0.0,0.19999998807907104,0.0,179.19970703125
2347,0.0,0.19999998807907104,0.0,179.19970703125
2348,0.0,0.19999998807907104,0.0,179.19970703125
2349,0.0,0.19999998807907104,0.0,179.19970703125
2350,0.0,0.19999998807907104,0.0,179.19970703125
2351,0.0,0.19999998807907104,0.0,181.29931640625
2352,0.0,0.19999998807907104,0.0,181.29931640625
2353,0.0,0.19999998807907104,0.0,181.29931640625
2354,0.0,0.19999998807907104,0.0,181.29931640625
2355,0.0,0.19999998807907104,0.0,181.29931640625
2356,0.0,0.19999998807907104,0.0,181.29931640625
2357,0.0,0.19999998807907104,-0.70068359375,181.29931640625
2358,0.0,0.19999998807907104,-0.70068359375,181.29931640625
2359,0.0,0.19999998807907104,-0.70068359375,181.29931640625
2360,0.0,0.19999998807907104,-0.70068359375,181.29931640625
2361,0.0,0.19999998807907104,-0.70068359375,181.29931640625
2362,0.0,0.19999998807907104,-0.70068359375,180.2001953125
2363,0.0,0.19999998807907104,-0.70068359375,180.2001953125
2364,0.0,0.19999998807907104,-0.70068359375,180.2001953125
2365,0.0,0.19999998807907104,-0.70068359375,180.2001953125
2366,0.0,0.19999998807907104,-0.70068359375,180.2001953125
2367,0.0,0.19999998807907104,-0.70068359375,180.2001953125
2368,0.0,0.19999998807907104,-0.30078125,180.2001953125
2369,0.0,0.19999998807907104,-0.30078125,180.2001953125
2370,0.0,0.19999998807907104,-0.30078125,180.2001953125
2371,0.0,0.19999998807907104,-0.30078125,180.2001953125
2372,0.0,0.19999998807907104,-0.30078125,180.2001953125
2373,0.0,0.19999998807907104,-0.30078125,180.7998046875
2374,0.0,0.19999998807907104,-0.30078125,180.7998046875
2375,0.0,0.19999998807907104,-0.30078125,180.7998046875
2376,0.0,0.19999998807907104,-0.30078125,180.7998046875
2377,0.0,0.19999998807907104,-0.30078125,180.7998046875
2378,0.0,0.19999998807907104,-0.30078125,180.7998046875
2379,0.0,0.19999998807907104,-0.10107421875,180.7998046875
2380,0.0,0.19999998807907104,-0.10107421875,180.7998046875
2381,0.0,0.19999998807907104,-0.10107421875,180.7998046875
2382,0.0,0.19999998807907104,-0.10107421875,180.7998046875
2383,0.0,0.19999998807907104,-0.10107421875,180.7998046875
2384,0.0,0.19999998807907104,-0.10107421875,181.3994140625
2385,0.0,0.19999998807907104,-0.10107421875,181.3994140625
2386,0.0,0.19999998807907104,-0.10107421875,181.3994140625
2387,0.0,0.19999998807907104,-0.10107421875,181.3994140625
2388,0.0,0.19999998807907104,-0.10107421875,181.3994140625
2389,0.0,0.19999998807907104,-0.10107421875,181.3994140625
2390,0.0,0.19999998807907104,-0.10107421875,181.3994140625
2391,0.0,0.19999998807907104,-0.10107421875,181.3994140625
2392,0.0,0.19999998807907104,-0.10107421875,181.3994140625
2393,0.0,0.19999998807907104,-0.10107421875,181.3994140625
2394,0.0,0.19999998807907104,-0.10107421875,181.3994140625
2395,0.0,0.19999998807907104,-0.10107421875,181.3994140625
2396,0.0,0.19999998807907104,-0.10107421875,181.3994140625
2397,0.0,0.19999998807907104,-0.10107421875,181.3994140625
2398,0.0,0.19999998807907104,-0.10107421875,181.3994140625
2399,0.0,0.19999998807907104,-0.10107421875,180.5
2400,0.0,0.19999998807907104,-0.10107421875,180.5
2401,0.0,0.19999998807907104,-0.10107421875,180.5
2402,0.0,0.19999998807907104,-0.10107421875,180.5
2403,0.0,0.19999998807907104,-0.10107421875,180.5
2404,0.0,0.19999998807907104,-0.10107421875,180.5
2405,0.0,0.19999998807907104,-0.10107421875,180.5
2406,0.0,0.19999998807907104,-0.10107421875,180.5
2407,0.0,0.19999998807907104,-0.10107421875,180.5
2408,0.0,0.19999998807907104,-0.10107421875,180.5
2409,0.0,0.3999999761581421,-0.10107421875,180.99951171875
2410,0.0,0.3999999761581421,-0.10107421875,180.99951171875
2411,0.0,0.3999999761581421,-0.10107421875,180.99951171875
2412,0.0,0.3999999761581421,-0.10107421875,180.99951171875
2413,0.0,0.3999999761581421,-0.10107421875,180.99951171875
2414,0.0,0.3999999761581421,-0.10107421875,180.99951171875
2415,0.0,0.3999999761581421,-0.10107421875,180.99951171875
2416,0.0,0.3999999761581421,-0.10107421875,180.99951171875
2417,0.0,0.3999999761581421,-0.10107421875,180.99951171875
2418,0.0,0.3999999761581421,-0.10107421875,180.99951171875
2419,0.0,0.3999999761581421,-0.10107421875,180.99951171875
2420,0.0,0.3999999761581421,-0.10107421875,239.19970703125
2421,0.0,0.3999999761581421,-0.10107421875,239.19970703125
2422,0.0,0.3999999761581421,-0.10107421875,239.19970703125
2423,0.0,0.3999999761581421,-0.10107421875,239.19970703125
2424,0.0,0.3999999761581421,-0.10107421875,239.19970703125
2425,0.0,0.3999999761581421,-0.10107421875,239.19970703125
2426,0.0,0.3999999761581421,-1.6005859375,239.19970703125
2427,0.0,0.3999999761581421,-1.6005859375,239.19970703125
2428,0.0,0.3999999761581421,-1.6005859375,239.19970703125
2429,0.0,0.3999999761581421,-1.6005859375,239.19970703125
2430,0.0,0.3999999761581421,-1.6005859375,239.19970703125
2431,0.0,0.3999999761581421,-1.6005859375,338.69970703125
2432,0.0,0.3999999761581421,-1.6005859375,338.69970703125
2433,0.0,0.3999999761581421,-1.6005859375,338.69970703125
2434,0.0,0.3999999761581421,-1.6005859375,338.69970703125
2435,0.0,0.3999999761581421,-1.6005859375,338.69970703125
2436,0.0,0.3999999761581421,-1.6005859375,338.69970703125
2437,0.0,0.3999999761581421,-0.900390625,338.69970703125
2438,0.0,0.3999999761581421,-0.900390625,338.69970703125
2439,0.0,0.3999999761581421,-0.900390625,338.69970703125
2440,0.0,0.3999999761581421,-0.900390625,338.69970703125
2441,0.0,0.3999999761581421,-0.900390625,338.69970703125
2442,0.0,0.3999999761581421,-0.900390625,392.7001953125
2443,0.0,0.3999999761581421,-0.900390625,392.7001953125
2444,0.0,0.3999999761581421,-0.900390625,392.7001953125
2445,0.0,0.3999999761581421,-0.900390625,392.7001953125
2446,0.0,0.3999999761581421,-0.900390625,392.7001953125
2447,0.0,0.3999999761581421,-0.900390625,392.7001953125
2448,0.0,0.3999999761581421,-0.900390625,392.7001953125
2449,0.0,0.3999999761581421,-0.900390625,392.7001953125
2450,0.0,0.3999999761581421,-0.900390625,392.7001953125
2451,0.0,0.3999999761581421,-0.30078125,392.7001953125
2452,0.0,0.3999999761581421,-0.30078125,392.7001953125
2453,0.0,0.3999999761581421,-0.30078125,392.7001953125
2454,0.0,0.3999999761581421,-0.30078125,392.7001953125
2455,0.0,0.3999999761581421,-0.30078125,392.7001953125
2456,0.0,0.3999999761581421,-0.30078125,414.2998046875
2457,0.0,0.3999999761581421,-0.30078125,414.2998046875
2458,0.0,0.3999999761581421,-0.30078125,414.2998046875
2459,0.0,0.3999999761581421,-0.30078125,414.2998046875
2460,0.0,0.3999999761581421,-0.30078125,414.2998046875
2461,0.0,0.3999999761581421,-0.30078125,414.2998046875
2462,0.0,0.3999999761581421,-0.70068359375,414.2998046875
2463,0.0,0.3999999761581421,-0.70068359375,414.2998046875
2464,0.0,0.3999999761581421,-0.70068359375,414.2998046875
2465,0.0,0.3999999761581421,-0.70068359375,414.2998046875
2466,0.0,0.3999999761581421,-0.70068359375,414.2998046875
2467,0.0,0.3999999761581421,-0.70068359375,426.599609375
2468,0.0,0.3999999761581421,-0.70068359375,426.599609375
2469,0.0,0.3999999761581421,-0.70068359375,426.599609375
2470,0.0,0.3999999761581421,-0.70068359375,426.599609375
2471,0.0,0.3999999761581421,-0.70068359375,426.599609375
2472,0.0,0.3999999761581421,-0.70068359375,426.599609375
2473,0.0,0.3999999761581421,-0.10107421875,426.599609375
2474,0.0,0.3999999761581421,-0.10107421875,426.599609375
2475,0.0,0.3999999761581421,-0.10107421875,426.599609375
2476,0.0,0.3999999761581421,-0.10107421875,426.599609375
2477,0.0,0.3999999761581421,-0.10107421875,426.599609375
2478,0.0,0.3999999761581421,-0.10107421875,430.8994140625
2479,0.0,0.3999999761581421,-0.10107421875,430.8994140625
2480,0.0,0.3999999761581421,-0.10107421875,430.8994140625
2481,0.0,0.3999999761581421,-0.10107421875,430.8994140625
2482,0.0,0.3999999761581421,-0.10107421875,430.8994140625
2483,0.0,0.3999999761581421,-0.30078125,430.8994140625
2484,0.0,0.3999999761581421,-0.30078125,430.8994140625
2485,0.0,0.3999999761581421,-0.30078125,430.8994140625
2486,0.0,0.3999999761581421,-0.30078125,430.8994140625
2487,0.0,0.3999999761581421,-0.30078125,430.8994140625
2488,0.0,0.3999999761581421,-0.30078125,430.8994140625
2489,0.0,0.3999999761581421,-0.30078125,432.89990234375
2490,0.0,0.3999999761581421,-0.30078125,432.89990234375
2491,0.0,0.3999999761581421,-0.30078125,432.89990234375
2492,0.0,0.3999999761581421,-0.30078125,432.89990234375
2493,0.0,0.3999999761581421,-0.30078125,432.89990234375
2494,0.0,0.3999999761581421,-0.30078125,432.89990234375
2495,0.0,0.3999999761581421,-0.30078125,432.89990234375
2496,0.0,0.3999999761581421,-0.30078125,432.89990234375
2497,0.0,0.3999999761581421,-0.30078125,432.89990234375
2498,0.0,0.3999999761581421,-0.30078125,432.89990234375
2499,0.0,0.3999999761581421,-0.30078125,432.89990234375
2500,0.0,0.3999999761581421,-0.30078125,432.89990234375
2501,0.0,0.3999999761581421,-0.30078125,432.89990234375
2502,0.0,0.3999999761581421,-0.30078125,432.89990234375
2503,0.0,0.3999999761581421,-0.30078125,432.89990234375
2504,0.0,0.3999999761581421,-0.30078125,432.89990234375
2505,0.0,0.3999999761581421,-0.30078125,432.89990234375
2506,0.0,0.3999999761581421,-0.30078125,432.89990234375
2507,0.0,0.3999999761581421,-0.30078125,432.89990234375
2508,0.0,0.3999999761581421,-0.30078125,432.89990234375
2509,0.0,0.3999999761581421,-0.50048828125,432.89990234375
2510,0.0,0.3999999761581421,-0.50048828125,432.89990234375
2511,0.0,0.3999999761581421,-0.50048828125,432.89990234375
2512,0.0,0.3999999761581421,-0.50048828125,432.89990234375
2513,0.0,0.3999999761581421,-0.50048828125,432.89990234375
2514,0.0,0.3999999761581421,-0.50048828125,432.3994140625
2515,0.0,0.3999999761581421,-0.50048828125,432.3994140625
2516,0.0,0.3999999761581421,-0.50048828125,432.3994140625
